RECPTCL_FID;MAILITM_FID;EVENT_TYPE_NM;date;établissement_postal;EVENT_TYPE_CD;next_établissement_postal
ATVIEBDZALGBACN30136003100170;CA033353646AT;Expédition d'envoi é l'étranger (EDI-reéu);2023-11-08 18:40:00.000;AUTRICHE;12;ALGéRIE
ATVIEBDZALGBACN30136003100170;CA033353646AT                      ;Recevoir envoi au bureau d'échange (Ent);2023-11-13 08:17:29.867;ALGER COLIS POSTAUX;30;
ATVIEBDZALGBACN30136003100170;CA033353646AT                      ;Expédier envoi é adresse nationale (Ent);2023-11-13 09:39:25.953;ALGER COLIS POSTAUX;35;FER CPX ALGER
ATVIEBDZALGBACN30136003100170;CA033353646AT                      ;Expédier envoi é adresse nationale (Ent);2023-11-13 10:17:40.440;ALGER COLIS POSTAUX;35;CONSTANTINE COLIS POSTAUX
ATVIEBDZALGBACN30136003100170;CA033353646AT                      ;Recevoir envoi au bureau de livraison (Ent);2023-11-15 07:46:51.063;CONSTANTINE COLIS POSTAUX;32;
ATVIEBDZALGBACN30136003100170;CA033353646AT                      ;Enregistrer détails d'envoi au bureau d'échange (Srt);2023-11-15 07:50:12.990;CONSTANTINE COLIS POSTAUX;11;
ATVIEBDZALGBACN30136003100170;CA033353646AT                      ;Expédier envoi é adresse nationale (Srt);2023-11-15 08:49:15.233;CONSTANTINE COLIS POSTAUX;2;CDD OUM EL BOUAGHI
ATVIEBDZALGBACN30136003100170;CA033353646AT                      ;Recevoir envoi au bureau de livraison (Ent);2023-11-18 09:11:41.490;CDD OUM EL BOUAGHI;32;
ATVIEBDZALGBACN30136003100170;CA033353646AT                      ;Expédier envoi é adresse nationale (Srt);2023-11-18 09:19:12.223;CDD OUM EL BOUAGHI;2;CDD AIN MILILA
ATVIEBDZALGBACN30136003100170;CA033353646AT                      ;Recevoir envoi au bureau de livraison (Ent);2023-11-19 12:51:04.903;CDD AIN MILILA;32;
ATVIEBDZALGBACN30136003100170;CA033353646AT                      ;Transmettre envoi é l'agent de livraison (Ent);2023-11-19 12:51:54.340;CDD AIN MILILA;39;
ATVIEBDZALGBACN30136003100170;CA033353646AT                      ;Livraison d'envoi (Ent);2023-11-20 08:18:43.393;CDD AIN MILILA;37;
ATVIEBDZALGBACN30127001000089;CA033356775AT;Expédition d'envoi é l'étranger (EDI-reéu);2023-10-18 17:50:00.000;AUTRICHE;12;ALGéRIE
ATVIEBDZALGBACN30127001000089;CA033356775AT                      ;Recevoir envoi au bureau d'échange (Ent);2023-10-23 07:09:14.010;ALGER COLIS POSTAUX;30;
ATVIEBDZALGBACN30127001000089;CA033356775AT                      ;Expédier envoi é adresse nationale (Ent);2023-10-23 08:05:25.523;ALGER COLIS POSTAUX;35;VISITE DOUANE CPX ALGER
ATVIEBDZALGBACN30127001000089;CA033356775AT                      ;Expédier envoi é adresse nationale (Ent);2023-10-23 09:05:18.483;ALGER COLIS POSTAUX;35;BIRKHADEM
ATVIEBDZALGBACN30127001000089;CA033356775AT                      ;Recevoir envoi au bureau de livraison (Ent);2023-10-24 09:13:40.707;BIRKHADEM;32;
ATVIEBDZALGBACN30127001000089;CA033356775AT                      ;Vaine tentative de livraison d'envoi (Ent);2023-10-24 09:13:54.547;BIRKHADEM;36;
ATVIEBDZALGBACN30127001000089;CA033356775AT                      ;Transmettre envoi é l'agent de livraison (Ent);2023-10-24 09:13:56.953;BIRKHADEM;39;
ATVIEBDZALGBACN30127001000089;CA033356775AT                      ;Livraison d'envoi (Ent);2023-10-24 12:53:50.200;BIRKHADEM;37;
ATVIEBDZALGBACN30133001100110;CA033357696AT;Expédition d'envoi é l'étranger (EDI-reéu);2023-10-27 17:50:00.000;AUTRICHE;12;ALGéRIE
ATVIEBDZALGBACN30133001100110;CA033357696AT                      ;Recevoir envoi au bureau d'échange (Ent);2023-11-05 07:27:10.973;ALGER COLIS POSTAUX;30;
ATVIEBDZALGBACN30133001100110;CA033357696AT                      ;Expédier envoi é adresse nationale (Ent);2023-11-05 07:57:06.007;ALGER COLIS POSTAUX;35;AVION CPX ALGER
ATVIEBDZALGBACN30133001100110;CA033357696AT                      ;Expédier envoi é adresse nationale (Ent);2023-11-05 09:22:12.830;ALGER COLIS POSTAUX;35;ORAN COLIS POSTAUX
ATVIEBDZALGBACN30133001100110;CA033357696AT                      ;Recevoir envoi au bureau de livraison (Ent);2023-11-07 09:41:26.527;ORAN COLIS POSTAUX;32;
ATVIEBDZALGBACN30133001100110;CA033357696AT                      ;Expédier envoi é adresse nationale (Srt);2023-11-07 10:21:14.837;ORAN COLIS POSTAUX;2;CDD MOSTAGHANEM
ATVIEBDZALGBACN30133001100110;CA033357696AT                      ;Recevoir envoi au bureau de livraison (Ent);2023-11-08 09:18:43.870;CDD MOSTAGHANEM;32;
ATVIEBDZALGBACN30133001100110;CA033357696AT                      ;Expédier envoi é adresse nationale (Srt);2023-11-08 09:18:57.570;CDD MOSTAGHANEM;2;MOSTAGHANEM RP
ATVIEBDZALGBACN30133001100110;CA033357696AT                      ;Recevoir envoi au bureau de livraison (Ent);2023-11-09 11:36:35.503;MOSTAGHANEM RP;32;
ATVIEBDZALGBACN30133001100110;CA033357696AT                      ;Vaine tentative de livraison d'envoi (Ent);2023-11-09 11:37:01.713;MOSTAGHANEM RP;36;
ATVIEBDZALGBACN30133001100110;CA033357696AT                      ;Livraison d'envoi (Ent);2023-11-11 12:55:42.837;MOSTAGHANEM RP;37;
ATVIEBDZALGBACN30145002100082;CA033361934AT;Expédition d'envoi é l'étranger (EDI-reéu);2023-11-24 18:40:00.000;AUTRICHE;12;ALGéRIE
ATVIEBDZALGBACN30145002100082;CA033361934AT                      ;Recevoir envoi au bureau d'échange (Ent);2023-12-06 09:28:47.500;ALGER COLIS POSTAUX;30;
ATVIEBDZALGBACN30145002100082;CA033361934AT                      ;Expédier envoi é adresse nationale (Ent);2023-12-06 10:24:27.757;ALGER COLIS POSTAUX;35;VISITE DOUANE CPX ALGER
ATVIEBDZALGBACN30145002100082;CA033361934AT                      ;Expédier envoi é adresse nationale (Ent);2023-12-07 08:21:11.987;ALGER COLIS POSTAUX;35;BIRKHADEM
ATVIEBDZALGBACN30145002100082;CA033361934AT                      ;Recevoir envoi au bureau de livraison (Ent);2023-12-09 08:40:39.073;BIRKHADEM;32;
ATVIEBDZALGBACN30145002100082;CA033361934AT                      ;Vaine tentative de livraison d'envoi (Ent);2023-12-09 08:40:53.527;BIRKHADEM;36;
ATVIEBDZALGBACN30145002100082;CA033361934AT                      ;Transmettre envoi é l'agent de livraison (Ent);2023-12-09 08:40:56.097;BIRKHADEM;39;
ATVIEBDZALGBACN30145002100082;CA033361934AT                      ;Vaine tentative de livraison d'envoi (Ent);2023-12-09 14:05:49.000;BIRKHADEM;36;
ATVIEBDZALGBACN30145002100082;CA033361934AT                      ;Livraison d'envoi (Ent);2023-12-10 12:53:48.407;BIRKHADEM;37;
ATVIEBDZALGBACN40018001000100;CA033377497AT;Expédition d'envoi é l'étranger (EDI-reéu);2024-02-09 18:40:00.000;AUTRICHE;12;ALGéRIE
ATVIEBDZALGBACN40018001000100;CA033377497AT                      ;Recevoir envoi au bureau d'échange (Ent);2024-02-15 08:50:30.547;ALGER COLIS POSTAUX;30;
ATVIEBDZALGBACN40018001000100;CA033377497AT                      ;Expédier envoi é adresse nationale (Ent);2024-02-15 08:56:04.483;ALGER COLIS POSTAUX;35;FER CPX ALGER
ATVIEBDZALGBACN40018001000100;CA033377497AT                      ;Expédier envoi é adresse nationale (Ent);2024-02-15 09:28:02.970;ALGER COLIS POSTAUX;35;CONSTANTINE COLIS POSTAUX
ATVIEBDZALGBACN40018001000100;CA033377497AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-02-18 07:53:00.187;CONSTANTINE COLIS POSTAUX;32;
ATVIEBDZALGBACN40018001000100;CA033377497AT                      ;Expédier envoi é adresse nationale (Srt);2024-02-18 07:59:39.540;CONSTANTINE COLIS POSTAUX;2;CDD OUM EL BOUAGHI
ATVIEBDZALGBACN40018001000100;CA033377497AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-02-19 10:16:37.667;CDD OUM EL BOUAGHI;32;
ATVIEBDZALGBACN40018001000100;CA033377497AT                      ;Expédier envoi é adresse nationale (Srt);2024-02-19 10:17:53.143;CDD OUM EL BOUAGHI;2;CDD AIN MILILA
ATVIEBDZALGBACN40018001000100;CA033377497AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-02-20 10:23:46.497;CDD AIN MILILA;32;
ATVIEBDZALGBACN40018001000100;CA033377497AT                      ;Transmettre envoi é l'agent de livraison (Ent);2024-02-20 10:23:59.317;CDD AIN MILILA;39;
ATVIEBDZALGBACN40018001000100;CA033377497AT                      ;Livraison d'envoi (Ent);2024-02-21 08:35:16.460;CDD AIN MILILA;37;
ATVIEBDZALGBACN40033004000099;CA033380598AT;Expédition d'envoi é l'étranger (EDI-reéu);2024-03-20 18:40:00.000;AUTRICHE;12;ALGéRIE
ATVIEBDZALGBACN40033004000099;CA033380598AT                      ;Recevoir envoi au bureau d'échange (Ent);2024-04-13 09:57:42.147;ALGER COLIS POSTAUX;30;
ATVIEBDZALGBACN40033004000099;CA033380598AT                      ;Expédier envoi é adresse nationale (Ent);2024-04-13 10:40:41.760;ALGER COLIS POSTAUX;35;FER CPX ALGER
ATVIEBDZALGBACN40033004000099;CA033380598AT                      ;Expédier envoi é adresse nationale (Ent);2024-04-13 12:07:53.010;ALGER COLIS POSTAUX;35;Bekira-negrou-tayeb
ATVIEBDZALGBACN40033004000099;CA033380598AT                      ;Expédier envoi é adresse nationale (Ent);2024-04-13 12:53:35.177;ALGER COLIS POSTAUX;35;CONSTANTINE COLIS POSTAUX
ATVIEBDZALGBACN40033004000099;CA033380598AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-04-14 12:47:40.753;CONSTANTINE COLIS POSTAUX;32;
ATVIEBDZALGBACN40033004000099;CA033380598AT                      ;Enregistrer détails d'envoi au bureau d'échange (Srt);2024-04-14 13:00:49.893;CONSTANTINE COLIS POSTAUX;11;
ATVIEBDZALGBACN40033004000099;CA033380598AT                      ;Expédier envoi é adresse nationale (Srt);2024-04-14 13:30:01.577;CONSTANTINE COLIS POSTAUX;2;CDD OUM EL BOUAGHI
ATVIEBDZALGBACN40033004000099;CA033380598AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-04-15 09:30:33.850;CDD OUM EL BOUAGHI;32;
ATVIEBDZALGBACN40033004000099;CA033380598AT                      ;Expédier envoi é adresse nationale (Srt);2024-04-15 09:35:56.647;CDD OUM EL BOUAGHI;2;CDD AIN MILILA
ATVIEBDZALGBACN40033004000099;CA033380598AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-04-16 09:43:26.877;CDD AIN MILILA;32;
ATVIEBDZALGBACN40033004000099;CA033380598AT                      ;Transmettre envoi é l'agent de livraison (Ent);2024-04-16 09:45:13.983;CDD AIN MILILA;39;
ATVIEBDZALGBACN40033004000099;CA033380598AT                      ;Vaine tentative de livraison d'envoi (Ent);2024-04-16 09:46:04.000;CDD AIN MILILA;36;
ATVIEBDZALGBACN40033004000099;CA033380598AT                      ;Livraison d'envoi (Ent);2024-04-16 12:42:43.823;CDD AIN MILILA;37;
ATVIEBDZALGBACN40034002100110;CA033380638AT;Expédition d'envoi é l'étranger (EDI-reéu);2024-03-22 18:40:00.000;AUTRICHE;12;ALGéRIE
ATVIEBDZALGBACN40034002100110;CA033380638AT                      ;Recevoir envoi au bureau d'échange (Ent);2024-04-13 08:14:03.063;ALGER COLIS POSTAUX;30;
ATVIEBDZALGBACN40034002100110;CA033380638AT                      ;Expédier envoi é adresse nationale (Ent);2024-04-13 10:43:56.040;ALGER COLIS POSTAUX;35;FER CPX ALGER
ATVIEBDZALGBACN40034002100110;CA033380638AT                      ;Expédier envoi é adresse nationale (Ent);2024-04-13 12:07:11.597;ALGER COLIS POSTAUX;35;Bekira-negrou-tayeb
ATVIEBDZALGBACN40034002100110;CA033380638AT                      ;Expédier envoi é adresse nationale (Ent);2024-04-13 12:56:09.633;ALGER COLIS POSTAUX;35;CONSTANTINE COLIS POSTAUX
ATVIEBDZALGBACN40034002100110;CA033380638AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-04-14 12:48:20.860;CONSTANTINE COLIS POSTAUX;32;
ATVIEBDZALGBACN40034002100110;CA033380638AT                      ;Enregistrer détails d'envoi au bureau d'échange (Srt);2024-04-14 13:03:36.197;CONSTANTINE COLIS POSTAUX;11;
ATVIEBDZALGBACN40034002100110;CA033380638AT                      ;Expédier envoi é adresse nationale (Srt);2024-04-14 13:29:57.733;CONSTANTINE COLIS POSTAUX;2;CDD OUM EL BOUAGHI
ATVIEBDZALGBACN40034002100110;CA033380638AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-04-15 09:32:10.457;CDD OUM EL BOUAGHI;32;
ATVIEBDZALGBACN40034002100110;CA033380638AT                      ;Expédier envoi é adresse nationale (Srt);2024-04-15 09:35:51.960;CDD OUM EL BOUAGHI;2;CDD AIN MILILA
ATVIEBDZALGBACN40034002100110;CA033380638AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-04-16 09:43:36.883;CDD AIN MILILA;32;
ATVIEBDZALGBACN40034002100110;CA033380638AT                      ;Transmettre envoi é l'agent de livraison (Ent);2024-04-16 09:45:11.963;CDD AIN MILILA;39;
ATVIEBDZALGBACN40034002100110;CA033380638AT                      ;Vaine tentative de livraison d'envoi (Ent);2024-04-16 09:46:04.000;CDD AIN MILILA;36;
ATVIEBDZALGBACN40034002100110;CA033380638AT                      ;Livraison d'envoi (Ent);2024-04-16 12:34:12.050;CDD AIN MILILA;37;
ATVIEBDZALGBACN40144002000096;CA033393747AT;Expédition d'envoi é l'étranger (EDI-reéu);2024-12-11 15:15:00.000;AUTRICHE;12;ALGéRIE
ATVIEBDZALGBACN40144002000096;CA033393747AT                      ;Recevoir envoi au bureau d'échange (Ent);2024-12-23 07:51:20.060;ALGER COLIS POSTAUX;30;
ATVIEBDZALGBACN40144002000096;CA033393747AT                      ;Expédier envoi é adresse nationale (Ent);2024-12-23 09:29:05.013;ALGER COLIS POSTAUX;35;CONSTANTINE COLIS POSTAUX
ATVIEBDZALGBACN40144002000096;CA033393747AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-12-25 09:33:49.013;CONSTANTINE GARE;32;
ATVIEBDZALGBACN40144002000096;CA033393747AT                      ;Enregistrer détails d'envoi au bureau d'échange (Srt);2024-12-25 09:38:33.360;CONSTANTINE GARE;11;
ATVIEBDZALGBACN40144002000096;CA033393747AT                      ;Expédier envoi é adresse nationale (Srt);2024-12-25 09:41:32.320;CONSTANTINE GARE;2;CDD OUM EL BOUAGHI
ATVIEBDZALGBACN40144002000096;CA033393747AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-12-26 08:52:23.790;CDD OUM EL BOUAGHI;32;
ATVIEBDZALGBACN40144002000096;CA033393747AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-12-26 08:52:56.797;CDD OUM EL BOUAGHI;32;
ATVIEBDZALGBACN40144002000096;CA033393747AT                      ;Expédier envoi é adresse nationale (Srt);2024-12-26 08:53:29.180;CDD OUM EL BOUAGHI;2;CDD AIN MILILA
ATVIEBDZALGBACN40144002000096;CA033393747AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-12-28 10:58:04.830;CDD AIN MILILA;32;
ATVIEBDZALGBACN40144002000096;CA033393747AT                      ;Transmettre envoi é l'agent de livraison (Ent);2024-12-28 10:58:31.320;CDD AIN MILILA;39;
ATVIEBDZALGBACN40144002000096;CA033393747AT                      ;Vaine tentative de livraison d'envoi (Ent);2024-12-28 10:59:05.000;CDD AIN MILILA;36;
ATVIEBDZALGBACN40144002000096;CA033393747AT                      ;Livraison d'envoi (Ent);2024-12-28 12:06:38.200;CDD AIN MILILA;37;
ATVIEBDZALGBACN40099001100145;CA033395796AT;Expédition d'envoi é l'étranger (EDI-reéu);2024-08-28 16:20:00.000;AUTRICHE;12;ALGéRIE
ATVIEBDZALGBACN40099001100145;CA033395796AT                      ;Recevoir envoi au bureau d'échange (Ent);2024-09-04 09:22:28.910;ALGER COLIS POSTAUX;30;
ATVIEBDZALGBACN40099001100145;CA033395796AT                      ;Expédier envoi é adresse nationale (Ent);2024-09-04 10:21:24.727;ALGER COLIS POSTAUX;35;CONSTANTINE COLIS POSTAUX
ATVIEBDZALGBACN40099001100145;CA033395796AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-09-05 11:58:50.623;CONSTANTINE GARE;32;
ATVIEBDZALGBACN40099001100145;CA033395796AT                      ;Enregistrer détails d'envoi au bureau d'échange (Srt);2024-09-05 12:09:33.003;CONSTANTINE GARE;11;
ATVIEBDZALGBACN40099001100145;CA033395796AT                      ;Expédier envoi é adresse nationale (Srt);2024-09-05 13:07:41.673;CONSTANTINE GARE;2;CDD OUM EL BOUAGHI
ATVIEBDZALGBACN40099001100145;CA033395796AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-09-08 07:52:20.980;CDD OUM EL BOUAGHI;32;
ATVIEBDZALGBACN40099001100145;CA033395796AT                      ;Expédier envoi é adresse nationale (Srt);2024-09-08 07:56:56.007;CDD OUM EL BOUAGHI;2;CDD AIN MILILA
ATVIEBDZALGBACN40099001100145;CA033395796AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-09-09 09:23:33.580;CDD AIN MILILA;32;
ATVIEBDZALGBACN40099001100145;CA033395796AT                      ;Transmettre envoi é l'agent de livraison (Ent);2024-09-09 09:24:09.927;CDD AIN MILILA;39;
ATVIEBDZALGBACN40099001100145;CA033395796AT                      ;Livraison d'envoi (Ent);2024-09-10 10:03:45.690;CDD AIN MILILA;37;
ATVIEBDZALGBACN40097001000073;CA033396085AT;Expédition d'envoi é l'étranger (EDI-reéu);2024-08-23 16:20:00.000;AUTRICHE;12;ALGéRIE
ATVIEBDZALGBACN40097001000073;CA033396085AT                      ;Recevoir envoi au bureau d'échange (Ent);2024-08-27 08:40:53.817;ALGER COLIS POSTAUX;30;
ATVIEBDZALGBACN40097001000073;CA033396085AT                      ;Expédier envoi é adresse nationale (Ent);2024-08-27 09:46:44.080;ALGER COLIS POSTAUX;35;FER CPX ALGER
ATVIEBDZALGBACN40097001000073;CA033396085AT                      ;Expédier envoi é adresse nationale (Ent);2024-08-27 10:06:09.607;ALGER COLIS POSTAUX;35;CONSTANTINE COLIS POSTAUX
ATVIEBDZALGBACN40097001000073;CA033396085AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-08-29 08:40:22.303;CONSTANTINE GARE;32;
ATVIEBDZALGBACN40097001000073;CA033396085AT                      ;Expédier envoi é adresse nationale (Srt);2024-08-29 11:02:08.810;CONSTANTINE GARE;2;CDD OUM EL BOUAGHI
ATVIEBDZALGBACN40097001000073;CA033396085AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-08-31 07:39:46.160;CDD OUM EL BOUAGHI;32;
ATVIEBDZALGBACN40097001000073;CA033396085AT                      ;Expédier envoi é adresse nationale (Srt);2024-08-31 07:42:21.560;CDD OUM EL BOUAGHI;2;CDD AIN MILILA
ATVIEBDZALGBACN40097001000073;CA033396085AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-09-02 08:48:40.800;CDD AIN MILILA;32;
ATVIEBDZALGBACN40097001000073;CA033396085AT                      ;Transmettre envoi é l'agent de livraison (Ent);2024-09-02 08:49:02.693;CDD AIN MILILA;39;
ATVIEBDZALGBACN40097001000073;CA033396085AT                      ;Livraison d'envoi (Ent);2024-09-02 13:04:46.700;CDD AIN MILILA;37;
ATVIEBDZALGBACN40138003000115;CA033404025AT;Expédition d'envoi é l'étranger (EDI-reéu);2024-11-29 15:15:00.000;AUTRICHE;12;ALGéRIE
ATVIEBDZALGBACN40138003000115;CA033404025AT                      ;Recevoir envoi au bureau d'échange (Ent);2024-12-03 08:07:07.453;ALGER COLIS POSTAUX;30;
ATVIEBDZALGBACN40138003000115;CA033404025AT                      ;Expédier envoi é adresse nationale (Ent);2024-12-03 09:47:12.907;ALGER COLIS POSTAUX;35;CONSTANTINE COLIS POSTAUX
ATVIEBDZALGBACN40138003000115;CA033404025AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-12-05 08:55:11.790;CONSTANTINE GARE;32;
ATVIEBDZALGBACN40138003000115;CA033404025AT                      ;Expédier envoi é adresse nationale (Srt);2024-12-05 09:18:58.617;CONSTANTINE GARE;2;CDD OUM EL BOUAGHI
ATVIEBDZALGBACN40138003000115;CA033404025AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-12-07 09:22:40.450;CDD OUM EL BOUAGHI;32;
ATVIEBDZALGBACN40138003000115;CA033404025AT                      ;Expédier envoi é adresse nationale (Srt);2024-12-07 09:26:24.657;CDD OUM EL BOUAGHI;2;CDD AIN MILILA
ATVIEBDZALGBACN40138003000115;CA033404025AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-12-08 08:58:07.267;CDD AIN MILILA;32;
ATVIEBDZALGBACN40138003000115;CA033404025AT                      ;Transmettre envoi é l'agent de livraison (Ent);2024-12-08 08:58:26.963;CDD AIN MILILA;39;
ATVIEBDZALGBACN40138003000115;CA033404025AT                      ;Livraison d'envoi (Ent);2024-12-09 12:58:16.510;CDD AIN MILILA;37;
ATVIEBDZALGBACN40145001000099;CA033407021AT;Expédition d'envoi é l'étranger (EDI-reéu);2024-12-13 15:15:00.000;AUTRICHE;12;ALGéRIE
